<SIZE>182
<LANG>EN,IT
<STATE>Emilia-Romagna,ER
Albinea,Albinea,44.6245,10.6064
Alfonsine,Alfonsine,44.5061,12.0564
Anzola dell'Emilia,Anzola dell'Emilia,44.5464,11.1946
Argelato,Argelato,44.6416,11.3478
Argenta,Argenta,44.6124,11.8356
Bagnacavallo,Bagnacavallo,44.4125,11.9771
Bagno di Romagna,Bagno di Romagna,43.8378,11.961
Bagnolo in Piano,Bagnolo in Piano,44.763,10.6733
Baricella,Baricella,44.6467,11.5345
Bazzano,Bazzano,44.5022,11.0854
Berra,Berra,44.9772,11.9785
Bertinoro,Bertinoro,44.1469,12.1389
Bibbiano,Bibbiano,44.6644,10.4803
Bobbio,Bobbio,44.7706,9.38536
Bologna,Bologna,44.4938,11.3387
Bomporto,Bomporto,44.7298,11.0384
Bondeno,Bondeno,44.8862,11.4108
Borgo Val di Taro,Borgo Val di Taro,44.4871,9.76578
Borgonovo Val Tidone,Borgonovo Val Tidone,45.0144,9.44346
Brisighella,Brisighella,44.2217,11.7748
Budrio,Budrio,44.5371,11.5336
Busseto,Busseto,44.9806,10.0421
Cadelbosco di Sopra,Cadelbosco di Sopra,44.7622,10.5959
Cadeo,Cadeo,44.9754,9.83107
Calderara di Reno,Calderara di Reno,44.5631,11.2711
Campogalliano,Campogalliano,44.6916,10.842
Carpaneto Piacentino,Carpaneto Piacentino,44.9153,9.78927
Carpi,Carpi,44.7824,10.8777
Casalecchio di Reno,Casalecchio di Reno,44.4756,11.2759
Casalgrande,Casalgrande,44.5847,10.7355
Castel Bolognese,Castel Bolognese,44.3207,11.7999
Castel Maggiore,Castel Maggiore,44.5771,11.3607
Castel San Giovanni,Castel San Giovanni,45.0583,9.43346
Castel San Pietro Terme,Castel San Pietro Terme,44.3986,11.5848
Castelfranco Emilia,Castelfranco Emilia,44.5958,11.052
Castellarano,Castellarano,44.5131,10.7329
Castello d'Argile,Castello d'Argile,44.6791,11.2959
Castelnovo di Sotto,Castelnovo di Sotto,44.808,10.5682
Castelnovo ne' Monti,Castelnovo ne' Monti,44.4356,10.4033
Castelnuovo Rangone,Castelnuovo Rangone,44.5513,10.935
Castelvetro di Modena,Castelvetro di Modena,44.5058,10.9464
Castenaso,Castenaso,44.5089,11.4698
Castiglione dei Pepoli,Castiglione dei Pepoli,44.1423,11.1638
Castrocaro Terme e Terra del Sole,Castrocaro Terme e Terra del Sole,44.1824,11.9556
Cattolica,Cattolica,43.9575,12.7376
Cavezzo,Cavezzo,44.8364,11.0286
Cavriago,Cavriago,44.6937,10.5275
Cento,Cento,44.726,11.2882
Cervia,Cervia,44.2617,12.3589
Cesena,Cesena,44.1433,12.2497
Cesenatico,Cesenatico,44.1983,12.4117
Codigoro,Codigoro,44.8311,12.1142
Collecchio,Collecchio,44.754,10.2184
Colorno,Colorno,44.9263,10.3768
Comacchio,Comacchio,44.6975,12.1858
Concordia sulla Secchia,Concordia sulla Secchia,44.9132,10.9833
Conselice,Conselice,44.5119,11.8312
Copparo,Copparo,44.893,11.8249
Coriano,Coriano,43.9691,12.6005
Corniglio,Corniglio,44.4743,10.0901
Correggio,Correggio,44.7698,10.7823
Cotignola,Cotignola,44.3872,11.9394
Crespellano,Crespellano,44.5105,11.1305
Crevalcore,Crevalcore,44.7206,11.1498
Dozza,Dozza,44.3603,11.6322
Fabbrico,Fabbrico,44.8695,10.8116
Faenza,Faenza,44.2915,11.8752
Felino,Felino,44.6958,10.2411
Ferrara,Ferrara,44.8268,11.6207
Fidenza,Fidenza,44.864,10.0667
Finale Emilia,Finale Emilia,44.8346,11.2939
Fiorano Modenese,Fiorano Modenese,44.536,10.8218
Fiorenzuola d'Arda,Fiorenzuola d'Arda,44.9221,9.90897
Fontanellato,Fontanellato,44.8817,10.1722
Forlimpopoli,Forlimpopoli,44.1942,12.1411
Forlì,Forlì,44.2236,12.0528
Formigine,Formigine,44.573,10.847
Fornovo di Taro,Fornovo di Taro,44.692,10.101
Frassinoro,Frassinoro,44.2956,10.5702
Fusignano,Fusignano,44.4651,11.9571
Galliera,Galliera,44.7493,11.3937
Gambettola,Gambettola,44.1228,12.3431
Gattatico,Gattatico,44.7962,10.4434
