<SIZE>91
<LANG>EN,FR
<STATE>Provence-Alpes-Côte d'Azur,PR
Aix-en-Provence,Aix-en-Provence,43.5333,5.43333
Allauch,Allauch,43.3333,5.48333
Allos,Allos,44.2333,6.63333
Antibes,Antibes,43.5833,7.11667
Apt,Apt,43.8833,5.4
Arles,Arles,43.6768,4.63031
Aubagne,Aubagne,43.2833,5.56667
Avignon,Avignon,43.95,4.81667
Banon,Banon,44.0333,5.63333
Beausoleil,Beausoleil,43.75,7.43333
Bollène,Bollène,44.2833,4.75
Bouc-Bel-Air,Bouc-Bel-Air,43.45,5.41667
Briançon,Briançon,44.9,6.65
Brignoles,Brignoles,43.4,6.06667
Cagnes-sur-Mer,Cagnes-sur-Mer,43.6667,7.15
Cannes,Cannes,43.55,7.01667
Carpentras,Carpentras,44.05,5.05
Carros,Carros,43.8,7.18333
Castellane,Castellane,43.85,6.51667
Cavaillon,Cavaillon,43.8333,5.03333
Ceillac,Ceillac,44.668,6.77891
Châteauneuf-les-Martigues,Châteauneuf-les-Martigues,43.3833,5.16667
Châteaurenard,Châteaurenard,43.8833,4.85
Digne-les-Bains,Digne-les-Bains,44.1,6.23333
Draguignan,Draguignan,43.5333,6.46667
Embrun,Embrun,44.5639,6.49526
Fos-sur-Mer,Fos-sur-Mer,43.4377,4.94457
Fréjus,Fréjus,43.4333,6.73333
Gap,Gap,44.5667,6.08333
Gardanne,Gardanne,43.45,5.46667
Grasse,Grasse,43.6667,6.91667
Hyères,Hyères,43.1167,6.11667
Isola,Isola,44.1833,7.05
Istres,Istres,43.5167,4.98333
La Ciotat,La Ciotat,43.1667,5.6
La Crau,La Crau,43.15,6.06667
La Garde,La Garde,43.1167,6.01667
La Seyne-sur-Mer,La Seyne-sur-Mer,43.1,5.88333
La Trinité,La Trinité,43.75,7.31667
La Valette-du-Var,La Valette-du-Var,43.1333,5.98333
Le Cannet,Le Cannet,43.5667,7.01667
Le Pontet,Le Pontet,43.9667,4.85
Le Pradet,Le Pradet,43.1,6.01667
Les Pennes-Mirabeau,Les Pennes-Mirabeau,43.4103,5.31306
Mandelieu-la-Napoule,Mandelieu-la-Napoule,43.55,6.93333
Manosque,Manosque,43.8333,5.78333
Marignane,Marignane,43.4167,5.21667
Marseille,Marseille,43.3,5.4
Martigues,Martigues,43.4,5.05
Menton,Menton,43.7833,7.5
Miramas,Miramas,43.5833,5
Monteux,Monteux,44.0333,5
Mougins,Mougins,43.6,7
Nice,Nice,43.7,7.25
Ollioules,Ollioules,43.1333,5.85
Orange,Orange,44.1333,4.8
Pernes-les-Fontaines,Pernes-les-Fontaines,44,5.05
Pertuis,Pertuis,43.6833,5.5
Plan-de-Cuques,Plan-de-Cuques,43.35,5.46667
Port-de-Bouc,Port-de-Bouc,43.4066,4.9809
Puget-Théniers,Puget-Théniers,43.95,6.9
Riez,Riez,43.8167,6.1
Rognac,Rognac,43.4833,5.23333
Roquebillière,Roquebillière,44.0167,7.3
Roquebrune-Cap-Martin,Roquebrune-Cap-Martin,43.7667,7.46667
Roquebrune-sur-Argens,Roquebrune-sur-Argens,43.4333,6.63333
Saint-Cyr-sur-Mer,Saint-Cyr-sur-Mer,43.1833,5.71667
Saint-Laurent-du-Var,Saint-Laurent-du-Var,43.6667,7.18333
Saint-Martin-de-Crau,Saint-Martin-de-Crau,43.6333,4.81667
Saint-Maurice-en-Valgodemard,Saint-Maurice-en-Valgodemard,44.8,6.08333
Saint-Maximin-la-Sainte-Baume,Saint-Maximin-la-Sainte-Baume,43.45,5.86667
Saint-Raphaël,Saint-Raphaël,43.4167,6.76667
Saint-Rémy-de-Provence,Saint-Rémy-de-Provence,43.7885,4.83167
Sainte-Maxime,Sainte-Maxime,43.3,6.63333
Salon-de-Provence,Salon-de-Provence,43.6333,5.1
Sanary-sur-Mer,Sanary-sur-Mer,43.1167,5.8
Savoillan,Savoillan,44.1833,5.38333
Septèmes-les-Vallons,Septèmes-les-Vallons,43.4,5.36667
Serres,Serres,44.4333,5.71667
Seyne,Seyne,44.35,6.35
Sisteron,Sisteron,44.2,5.93333
Solliès-Pont,Solliès-Pont,43.1833,6.05
Tarascon,Tarascon,43.805,4.65958
Tende,Tende,44.0833,7.6
Toulon,Toulon,43.1167,5.93333
Valbonne,Valbonne,43.6329,6.99911
Vallauris,Vallauris,43.5833,7.05
Valréas,Valréas,44.3833,4.98333
Vence,Vence,43.7167,7.11667
Villeneuve-Loubet,Villeneuve-Loubet,43.65,7.11667
Vitrolles,Vitrolles,43.4667,5.25
