<SIZE>85
<LANG>EN,ES
<STATE>Castille-La Mancha,CM
Abenójar,Abenójar,38.8833,-4.35
Albacete,Albacete,38.9833,-1.85
Alcázar de San Juan,Alcázar de San Juan,39.3901,-3.20827
Almansa,Almansa,38.8667,-1.08333
Azuqueca de Henares,Azuqueca,40.5667,-3.26667
Balazote,Balazote,38.8833,-2.13333
Belmonte,Belmonte,39.5667,-2.7
Bolaños de Calatrava,Bolaños de Calatrava,38.9,-3.66667
Brihuega,Brihuega,40.75,-2.86667
Campo de Criptana,Campo de Criptana,39.4046,-3.12492
Carboneras de Guadazaón,Carboneras de Guadazaón,39.8833,-1.8
Casas Ibáñez,Casas Ibáñez,39.2833,-1.46667
Checa,Checa,40.5833,-1.78333
Ciudad Real,Ciudad Real,38.9833,-3.93333
Cogolludo,Cogolludo,40.95,-3.08333
Condemios de Arriba,Condemios de Arriba,41.2167,-3.11667
Consuegra,Consuegra,39.4667,-3.6
Cuenca,Cuenca,40.0667,-2.13333
Daimiel,Daimiel,39.0667,-3.61667
El Cardoso de la Sierra,El Cardoso de la Sierra,41.1,-3.46667
El Molinillo,Molinos Dalgurrea,39.4667,-4.21667
El Pedregal,El Pedregal,40.7833,-1.56667
Elche de la Sierra,Elche de la Sierra,38.45,-2.05
Enguídanos,Enguídanos,39.6667,-1.6
Fuente-Álamo,Fuente-Álamo,38.7,-1.43333
Guadalajara,Guadalajara,40.6333,-3.16667
Hellín,Hellín,38.5167,-1.68333
Higueruela,Higueruela,38.95,-1.45
Honrubia,Honrubia,39.6167,-2.26667
Huete,Huete,40.1333,-2.68333
Illescas,Illescas,40.1167,-3.83333
Infantes,Infantes,38.7333,-3.01667
La Nava de Ricomalillo,La Nava de Ricomalillo,39.65,-4.98333
La Roda,La Roda,39.2167,-2.15
La Solana,La Solana,38.9333,-3.23333
Landete,Landete,39.9,-1.36667
Las Majadas,Las Majadas,40.3,-2.01667
Madridejos,Madridejos,39.4667,-3.53333
Madrigueras,Madrigueras,39.2333,-1.8
Manzanares,Manzanares,39,-3.36667
Maranchón,Maranchón,41.05,-2.2
Miguelturra,Miguelturra,38.9667,-3.88333
Milmarcos,Milmarcos,41.0833,-1.86667
Molina de Aragón,Molina de Aragón,40.85,-1.88333
Mondéjar,Mondéjar,40.3333,-3.11667
Montalbo,Montalbo,39.8667,-2.68333
Motilla del Palancar,Motilla del Palancar,39.5667,-1.88333
Munera,Munera,39.0333,-2.46667
Méntrida,Méntrida,40.2333,-4.18333
Navahermosa,Navahermosa,39.6333,-4.46667
Nerpio,Nerpio,38.15,-2.3
Nombela,Nombela,40.15,-4.5
Ocaña,Ocaña,39.9333,-3.51667
Oropesa,Oropesa,39.9167,-5.16667
Ossa de Montiel,Ossa de Montiel,38.9667,-2.75
Porzuna,Porzuna,39.15,-4.15
Pozohondo,Pozohondo,38.7167,-1.91667
Priego,Priego,40.45,-2.3
Puebla de Don Rodrigo,Puebla de Don Rodrigo,39.0833,-4.61667
Puertollano,Puertollano,38.6871,-4.10734
Quintanar de la Orden,Quintanar de la Orden,39.5667,-3.05
Riópar,Riópar,38.5,-2.45
Rosalejo,Rosalejo,39.4333,-4.9
Sacedón,Sacedón,40.4833,-2.71667
Salvacañete,Salvacañete,40.1,-1.5
San Lorenzo de la Parrilla,San Lorenzo de la Parrilla,39.85,-2.36667
Sartajada,Sartajada,40.2167,-4.78333
Sigüenza,Sigüenza,41.0667,-2.63333
Socuéllamos,Socuéllamos,39.2833,-2.8
Sonseca,Sonseca,39.7,-3.95
Talavera de la Reina,Talavera de la Reina,39.95,-4.83333
Tarancón,Tarancón,40.0167,-3
Toledo,Toledo,39.8581,-4.02263
Tomelloso,Tomelloso,39.1667,-3.01667
Torrecuadradilla,Torrecuadradilla,40.85,-2.53333
Torrijos,Torrijos,39.9833,-4.28333
Uceda,Uceda,40.8333,-3.46667
Valdepeñas,Valdepeñas,38.7667,-3.38333
Villacañas,Villacañas,39.6237,-3.33813
Villanueva de Alcorón,Villanueva de Alcorón,40.6833,-2.25
Villanueva de Bogas,Villanueva de Bogas,39.7167,-3.65
Villanueva de la Fuente,Villanueva de la Fuente,38.7,-2.7
Villarrobledo,Villarrobledo,39.2667,-2.6
Villarrubia de los Ojos,Villarrubia de los Ojos,39.2167,-3.6
Viso del Marqués,Viso del Marqués,38.5167,-3.56667
