<SIZE>84
<LANG>EN,ES
<STATE>Catalonia,CT
Amposta,Amposta,40.7131,0.581031
Arenys de Mar,Arenys de Mar,41.5833,2.55
Argentona,Argentona,41.55,2.4
Badalona,Badalona,41.45,2.24741
Balaguer,Balaguer,41.7833,0.816667
Barcelona,Barcelona,41.3888,2.15899
Barruera,Barruera,42.5046,0.800564
Berga,Berga,42.1043,1.84628
Blanes,Blanes,41.6833,2.8
Cadaqués,Cadaqués,42.2894,3.27513
Calafell,Calafell,41.2,1.5683
Calella,Calella,41.6167,2.66667
Cambrils,Cambrils,41.0667,1.05
Canet de Mar,Canet de Mar,41.5833,2.58333
Cardedeu,Cardedeu,41.6333,2.36667
Castellbisbal,Castellbisbal,41.4661,1.96509
Castelldefels,Castelldefels,41.2779,1.97033
Corbera de Llobregat,Corbera de Llobregat,41.4167,1.93333
Cubelles,Cubelles,41.2077,1.67267
Flix,Flix,41.2333,0.55
Gavà,Gavà,41.3061,2.00123
Girona,Girona,41.9831,2.82493
Granollers,Granollers,41.608,2.28773
Igualada,Igualada,41.5833,1.63333
La Llagosta,La Llagosta,41.5,2.18333
Les,Les,42.8167,0.716667
Lladorre,Lladorre,42.6167,1.25
Lleida,Lérida,41.6167,0.616667
Lloret de Mar,Lloret de Mar,41.7,2.85
Malgrat de Mar,Malgrat de Mar,41.65,2.75
Manlleu,Manlleu,42,2.28333
Manresa,Manresa,41.725,1.82656
Martorell,Martorell,41.4667,1.93333
Mataró,Mataró,41.5333,2.45
Montcada i Reixac,Moncada i Reixac,41.4833,2.18333
Montornès del Vallès,Montornès del Vallès,41.5333,2.26667
Olot,Olot,42.181,2.49012
Palafrugell,Palafrugell,41.9167,3.16667
Palamós,Palamós,41.85,3.13333
Pallejà,Pallejà,41.4239,1.99505
Piera,Piera,41.5,1.75
Ponts,Ponts,41.9161,1.18515
Premià de Mar,Premià de Mar,41.4921,2.36524
Puigcerdà,Puigcerdà,42.4316,1.92819
Reus,Reus,41.1561,1.10687
Ripoll,Ripoll,42.2006,2.19033
Ripollet,Ripollet,41.5,2.16667
Rubí,Rubí,41.4833,2.03333
Sabadell,Sabadell,41.55,2.1
Salou,Salou,41.0766,1.14163
Salt,Salt,41.9749,2.79281
Sant Cugat del Vallès,Sant Cugat,41.4667,2.08333
Sant Feliu de Guíxols,San Feliú de Guíxols,41.7833,3.03333
Sant Feliu de Llobregat,San Feliú de Llobregat,41.3833,2.05
Sant Joan de Vilatorrada,Sant Joan de Vilatorrada,41.7455,1.80476
Sant Just Desvern,Sant Just Desvern,41.3833,2.08333
Sant Pere de Ribes,San Pedro de Ribas,41.2667,1.76667
Santa Coloma de Gramenet,Santa Coloma de Gramenet,41.4515,2.2081
Sitges,Sitges,41.2351,1.81193
Solsona,Solsona,41.9833,1.51667
Sort,Sort,42.4,1.13333
Tarragona,Tarragona,41.1167,1.25
Torelló,Torelló,42.0463,2.26679
Torredembarra,Torredembarra,41.1451,1.39861
Torroella de Montgrí,Torroella de Montgrí,42.0333,3.13333
Tortosa,Tortosa,40.8,0.516667
Tremp,Tremp,42.167,0.894871
Tàrrega,Tàrrega,41.647,1.13957
Vallirana,Vallirana,41.3833,1.93333
Valls,Valls,41.2833,1.25
Vic,Vic,41.9301,2.25486
Viladecans,Viladecans,41.314,2.01427
Vilafant,Vilafant,42.2467,2.9382
Vilafranca del Penedès,Vilafranca del Penedès,41.35,1.7
Vilanova del Camí,Vilanova del Camí,41.5667,1.63333
Vilanova i la Geltrú,Vilanova i la Geltrú,41.2239,1.72511
Vilassar de Mar,Vilassar del Mar,41.5096,2.39365
Vinaixa,Vinaixa,41.4333,0.983333
el Masnou,el Masnou,41.4798,2.3188
el Prat de Llobregat,El Prat de Llobregat,41.3333,2.1
El Vendrell,el Vendrell,41.2167,1.53333
l'Hospitalet de Llobregat,Hospitalet de Llobregat,41.3597,2.10028
la Garriga,la Garriga,41.6833,2.28333
La Seu d'Urgell,la Seu d'Urgell,42.3588,1.46144
